ring_id,vertex_id,x,y
0,0,1000,0
0,1,999.995,1.88495
0,2,999.98,3.76989
0,3,999.956,5.65478
0,4,999.921,7.53962
0,5,999.877,9.42439
0,6,999.822,11.3091
0,7,999.758,13.1936
0,8,999.684,15.0781
0,9,999.6,16.9623
0,10,999.507,18.8465
0,11,999.403,20.7304
0,12,999.289,22.6141
0,13,999.166,24.4976
0,14,999.033,26.3809
0,15,998.89,28.2639
0,16,998.737,30.1466
0,17,998.574,32.029
0,18,998.402,33.9111
0,19,998.219,35.7929
0,20,998.027,37.6743
0,21,997.825,39.5554
0,22,997.613,41.436
0,23,997.391,43.3163
0,24,997.159,45.1961
0,25,996.917,47.0755
0,26,996.666,48.9544
0,27,996.405,50.8328
0,28,996.134,52.7107
0,29,995.853,54.5881
0,30,995.562,56.465
0,31,995.261,58.3413
0,32,994.951,60.217
0,33,994.631,62.0922
0,34,994.301,63.9667
0,35,993.961,65.8406
0,36,993.611,67.7138
0,37,993.252,69.5864
0,38,992.883,71.4583
0,39,992.504,73.3295
0,40,992.115,75.1999
0,41,991.716,77.0697
0,42,991.308,78.9386
0,43,990.889,80.8068
0,44,990.461,82.6742
0,45,990.024,84.5407
0,46,989.576,86.4065
0,47,989.119,88.2713
0,48,988.652,90.1354
0,49,988.175,91.9985
0,50,987.688,93.8607
0,51,987.192,95.722
0,52,986.686,97.5823
0,53,986.17,99.4417
0,54,985.645,101.3
0,55,985.109,103.157
0,56,984.564,105.014
0,57,984.01,106.869
0,58,983.445,108.723
0,59,982.871,110.577
0,60,982.287,112.429
0,61,981.694,114.28
0,62,981.091,116.13
0,63,980.478,117.978
0,64,979.855,119.826
0,65,979.223,121.672
0,66,978.581,123.518
0,67,977.929,125.362
0,68,977.268,127.204
0,69,976.597,129.046
0,70,975.917,130.886
0,71,975.227,132.725
0,72,974.527,134.562
0,73,973.817,136.399
0,74,973.099,138.234
0,75,972.37,140.067
0,76,971.632,141.899
0,77,970.884,143.73
0,78,970.127,145.56
0,79,969.36,147.387
0,80,968.583,149.214
0,81,967.797,151.039
0,82,967.001,152.862
0,83,966.196,154.684
0,84,965.382,156.505
0,85,964.557,158.324
0,86,963.724,160.141
0,87,962.88,161.957
0,88,962.028,163.771
0,89,961.165,165.584
0,90,960.294,167.395
0,91,959.412,169.204
0,92,958.522,171.012
0,93,957.622,172.817
0,94,956.712,174.622
0,95,955.793,176.424
0,96,954.865,178.225
0,97,953.927,180.024
0,98,952.979,181.821
0,99,952.023,183.617
0,100,951.057,185.41
0,101,950.081,187.202
0,102,949.096,188.992
0,103,948.102,190.78
0,104,947.098,192.566
0,105,946.085,194.35
0,106,945.063,196.133
0,107,944.031,197.913
0,108,942.991,199.692
0,109,941.94,201.468
0,110,940.881,203.243
0,111,939.812,205.015
0,112,938.734,206.786
0,113,937.646,208.554
0,114,936.55,210.321
0,115,935.444,212.085
0,116,934.329,213.847
0,117,933.205,215.607
0,118,932.071,217.365
0,119,930.928,219.121
0,120,929.776,220.875
0,121,928.615,222.626
0,122,927.445,224.376
0,123,926.266,226.123
0,124,925.077,227.867
0,125,923.88,229.61
0,126,922.673,231.35
0,127,921.457,233.088
0,128,920.232,234.824
0,129,918.998,236.558
0,130,917.755,238.289
0,131,916.502,240.017
0,132,915.241,241.744
0,133,913.971,243.468
0,134,912.692,245.189
0,135,911.403,246.909
0,136,910.106,248.625
0,137,908.8,250.34
0,138,907.484,252.051
0,139,906.16,253.761
0,140,904.827,255.468
0,141,903.485,257.172
0,142,902.134,258.874
0,143,900.774,260.573
0,144,899.405,262.269
0,145,898.028,263.964
0,146,896.641,265.655
0,147,895.246,267.344
0,148,893.841,269.03
0,149,892.428,270.713
0,150,891.007,272.394
0,151,889.576,274.072
0,152,888.136,275.748
0,153,886.688,277.421
0,154,885.231,279.091
0,155,883.766,280.758
0,156,882.291,282.422
0,157,880.808,284.084
0,158,879.316,285.743
0,159,877.816,287.399
0,160,876.307,289.052
