ring_id,vertex_id,x,y
0,0,500,0
0,1,498.459,39.2295
0,2,493.844,78.2172
0,3,486.185,116.723
0,4,475.528,154.508
0,5,461.94,191.342
0,6,445.503,226.995
0,7,426.32,261.249
0,8,404.508,293.893
0,9,380.203,324.724
0,10,353.553,353.553
0,11,324.724,380.203
0,12,293.893,404.508
0,13,261.249,426.32
0,14,226.995,445.503
0,15,191.342,461.94
0,16,154.508,475.528
0,17,116.723,486.185
0,18,78.2172,493.844
0,19,39.2295,498.459
0,20,3.06162e-14,500
0,21,-39.2295,498.459
0,22,-78.2172,493.844
0,23,-116.723,486.185
0,24,-154.508,475.528
0,25,-191.342,461.94
0,26,-226.995,445.503
0,27,-261.249,426.32
0,28,-293.893,404.508
0,29,-324.724,380.203
0,30,-353.553,353.553
0,31,-380.203,324.724
0,32,-404.508,293.893
0,33,-426.32,261.249
0,34,-445.503,226.995
0,35,-461.94,191.342
0,36,-475.528,154.508
0,37,-486.185,116.723
0,38,-493.844,78.2172
0,39,-498.459,39.2295
0,40,-500,6.12323e-14
0,41,-498.459,-39.2295
0,42,-493.844,-78.2172
0,43,-486.185,-116.723
0,44,-475.528,-154.508
0,45,-461.94,-191.342
0,46,-445.503,-226.995
0,47,-426.32,-261.249
0,48,-404.508,-293.893
0,49,-380.203,-324.724
0,50,-353.553,-353.553
0,51,-324.724,-380.203
0,52,-293.893,-404.508
0,53,-261.249,-426.32
0,54,-226.995,-445.503
0,55,-191.342,-461.94
0,56,-154.508,-475.528
0,57,-116.723,-486.185
0,58,-78.2172,-493.844
0,59,-39.2295,-498.459
0,60,-9.18485e-14,-500
0,61,39.2295,-498.459
0,62,78.2172,-493.844
0,63,116.723,-486.185
0,64,154.508,-475.528
0,65,191.342,-461.94
0,66,226.995,-445.503
0,67,261.249,-426.32
0,68,293.893,-404.508
0,69,324.724,-380.203
0,70,353.553,-353.553
0,71,380.203,-324.724
0,72,404.508,-293.893
0,73,426.32,-261.249
0,74,445.503,-226.995
0,75,461.94,-191.342
0,76,475.528,-154.508
0,77,486.185,-116.723
0,78,493.844,-78.2172
0,79,498.459,-39.2295
1,0,493.474,-38.8373
1,1,488.906,-77.4351
1,2,481.323,-115.555
1,3,470.773,-152.963
1,4,457.32,-189.428
1,5,441.048,-224.725
1,6,422.057,-258.637
1,7,400.463,-290.954
1,8,376.401,-321.477
1,9,350.018,-350.018
1,10,321.477,-376.401
1,11,290.954,-400.463
1,12,258.637,-422.057
1,13,224.725,-441.048
1,14,189.428,-457.32
1,15,152.963,-470.773
1,16,115.555,-481.323
1,17,77.4351,-488.906
1,18,38.8373,-493.474
1,19,-9.093e-14,-495
1,20,-38.8373,-493.474
1,21,-77.4351,-488.906
1,22,-115.555,-481.323
1,23,-152.963,-470.773
1,24,-189.428,-457.32
1,25,-224.725,-441.048
1,26,-258.637,-422.057
1,27,-290.954,-400.463
1,28,-321.477,-376.401
1,29,-350.018,-350.018
1,30,-376.401,-321.477
1,31,-400.463,-290.954
1,32,-422.057,-258.637
1,33,-441.048,-224.725
1,34,-457.32,-189.428
1,35,-470.773,-152.963
1,36,-481.323,-115.555
1,37,-488.906,-77.4351
1,38,-493.474,-38.8373
1,39,-495,6.062e-14
1,40,-493.474,38.8373
1,41,-488.906,77.4351
1,42,-481.323,115.555
1,43,-470.773,152.963
1,44,-457.32,189.428
1,45,-441.048,224.725
1,46,-422.057,258.637
1,47,-400.463,290.954
1,48,-376.401,321.477
1,49,-350.018,350.018
1,50,-321.477,376.401
1,51,-290.954,400.463
1,52,-258.637,422.057
1,53,-224.725,441.048
1,54,-189.428,457.32
1,55,-152.963,470.773
1,56,-115.555,481.323
1,57,-77.4351,488.906
1,58,-38.8373,493.474
1,59,3.031e-14,495
1,60,38.8373,493.474
1,61,77.4351,488.906
1,62,115.555,481.323
1,63,152.963,470.773
1,64,189.428,457.32
1,65,224.725,441.048
1,66,258.637,422.057
1,67,290.954,400.463
1,68,321.477,376.401
1,69,350.018,350.018
1,70,376.401,321.477
1,71,400.463,290.954
1,72,422.057,258.637
1,73,441.048,224.725
1,74,457.32,189.428
1,75,470.773,152.963
1,76,481.323,115.555
1,77,488.906,77.4351
1,78,493.474,38.8373
1,79,495,0
