ring_id,vertex_id,x,y
0,0,700,0
0,1,499.315,26.168
0,2,497.261,52.2642
0,3,493.844,78.2172
0,4,489.074,103.956
0,5,482.963,129.41
0,6,475.528,154.508
0,7,466.79,179.184
0,8,456.773,203.368
0,9,445.503,226.995
0,10,606.218,350
0,11,419.335,272.32
0,12,404.508,293.893
0,13,388.573,314.66
0,14,371.572,334.565
0,15,353.553,353.553
0,16,334.565,371.572
0,17,314.66,388.573
0,18,293.893,404.508
0,19,272.32,419.335
0,20,350,606.218
0,21,226.995,445.503
0,22,203.368,456.773
0,23,179.184,466.79
0,24,154.508,475.528
0,25,129.41,482.963
0,26,103.956,489.074
0,27,78.2172,493.844
0,28,52.2642,497.261
0,29,26.168,499.315
0,30,1.98294e-13,700
0,31,-26.168,499.315
0,32,-52.2642,497.261
0,33,-78.2172,493.844
0,34,-103.956,489.074
0,35,-129.41,482.963
0,36,-154.508,475.528
0,37,-179.184,466.79
0,38,-203.368,456.773
0,39,-226.995,445.503
0,40,-350,606.218
0,41,-272.32,419.335
0,42,-293.893,404.508
0,43,-314.66,388.573
0,44,-334.565,371.572
0,45,-353.553,353.553
0,46,-371.572,334.565
0,47,-388.573,314.66
0,48,-404.508,293.893
0,49,-419.335,272.32
0,50,-606.218,350
0,51,-445.503,226.995
0,52,-456.773,203.368
0,53,-466.79,179.184
0,54,-475.528,154.508
0,55,-482.963,129.41
0,56,-489.074,103.956
0,57,-493.844,78.2172
0,58,-497.261,52.2642
0,59,-499.315,26.168
0,60,-700,3.96588e-13
0,61,-499.315,-26.168
0,62,-497.261,-52.2642
0,63,-493.844,-78.2172
0,64,-489.074,-103.956
0,65,-482.963,-129.41
0,66,-475.528,-154.508
0,67,-466.79,-179.184
0,68,-456.773,-203.368
0,69,-445.503,-226.995
0,70,-606.218,-350
0,71,-419.335,-272.32
0,72,-404.508,-293.893
0,73,-388.573,-314.66
0,74,-371.572,-334.565
0,75,-353.553,-353.553
0,76,-334.565,-371.572
0,77,-314.66,-388.573
0,78,-293.893,-404.508
0,79,-272.32,-419.335
0,80,-350,-606.218
0,81,-226.995,-445.503
0,82,-203.368,-456.773
0,83,-179.184,-466.79
0,84,-154.508,-475.528
0,85,-129.41,-482.963
0,86,-103.956,-489.074
0,87,-78.2172,-493.844
0,88,-52.2642,-497.261
0,89,-26.168,-499.315
0,90,-1.28588e-13,-700
0,91,26.168,-499.315
0,92,52.2642,-497.261
0,93,78.2172,-493.844
0,94,103.956,-489.074
0,95,129.41,-482.963
0,96,154.508,-475.528
0,97,179.184,-466.79
0,98,203.368,-456.773
0,99,226.995,-445.503
0,100,350,-606.218
0,101,272.32,-419.335
0,102,293.893,-404.508
0,103,314.66,-388.573
0,104,334.565,-371.572
0,105,353.553,-353.553
0,106,371.572,-334.565
0,107,388.573,-314.66
0,108,404.508,-293.893
0,109,419.335,-272.32
0,110,606.218,-350
0,111,445.503,-226.995
0,112,456.773,-203.368
0,113,466.79,-179.184
0,114,475.528,-154.508
0,115,482.963,-129.41
0,116,489.074,-103.956
0,117,493.844,-78.2172
0,118,497.261,-52.2642
0,119,499.315,-26.168
