ring_id,vertex_id,x,y
0,0,500,0
0,1,500.144,18.642
0,2,487.397,32.2456
0,3,502.353,41.0414
0,4,515.978,51.7841
0,5,510.113,64.0319
0,6,505.694,76.8722
0,7,512.261,93.2972
0,8,497.236,102.633
0,9,484.526,106.421
0,10,471.859,110.352
0,11,467.599,126.337
0,12,451.063,126.816
0,13,441.194,135.906
0,14,435.842,148.21
0,15,426.209,157.144
0,16,415.91,165.301
0,17,416.815,183.445
0,18,398.788,185.69
0,19,389.673,195.981
0,20,376.722,200.59
0,21,362.135,187.608
0,22,349.588,202.571
0,23,333.894,204.26
0,24,324.801,191.356
0,25,333.281,206.901
0,26,320.657,219.318
0,27,300.906,224.559
0,28,306.997,244.065
0,29,287.07,252.003
0,30,283.035,273.07
0,31,262.947,269.159
0,32,251.92,251.92
0,33,260.499,271.986
0,34,282.238,270.058
0,35,288.796,290.23
0,36,272.732,304.084
0,37,257.794,314.197
0,38,264.516,330.937
0,39,253.862,342.416
0,40,256.509,357.853
0,41,249.364,372.478
0,42,236.768,382.787
0,43,220.866,382.885
0,44,204.968,383.259
0,45,197.879,398.574
0,46,205.402,413.68
0,47,186.934,418.663
0,48,186.849,437.791
0,49,182.804,455.71
0,50,165.538,461.981
0,51,148.942,462.422
0,52,134.453,470.526
0,53,117.171,478.375
0,54,117.829,497.344
0,55,119.005,513.458
0,56,113.292,528.57
0,57,96.9073,532.22
0,58,82.6842,541.136
0,59,65.9327,537.046
0,60,54.0596,524.541
0,61,37.9739,527.473
0,62,22.4271,522.409
0,63,11.8728,510.545
0,64,3.06162e-14,500
0,65,15.9271,489.748
0,66,19.4457,471.137
0,67,17.684,451.331
0,68,-0.0266957,442.292
0,69,-9.72779,425.183
0,70,6.55847,414.156
0,71,7.42205,399.706
0,72,10.0746,385.474
0,73,-4.07602,402.52
0,74,-25.5198,408.085
0,75,-37.1937,387.137
0,76,-61.1171,385.479
0,77,-78.4031,373.792
0,78,-92.0122,357.974
0,79,-99.2115,335.102
0,80,-82.7607,317.657
0,81,-100.649,328.769
0,82,-121.677,327.632
0,83,-135.232,312.675
0,84,-145.585,295.347
0,85,-155.879,277.544
0,86,-171.172,263.795
0,87,-153.112,250.891
0,88,-150.448,228.856
0,89,-135.786,217.598
0,90,-143.763,200.923
0,91,-131.539,185.671
0,92,-145.767,172.27
0,93,-128.649,166.449
0,94,-113.772,156.174
0,95,-116.182,138.382
0,96,-121.12,121.12
0,97,-142.649,122.926
0,98,-159.073,136.962
0,99,-147.223,157.724
0,100,-159.753,178.083
0,101,-178.293,175.049
0,102,-192.845,163.168
0,103,-207.861,178.976
0,104,-228.239,171.221
0,105,-238.584,155.181
0,106,-257.66,154.547
0,107,-274.375,157.611
0,108,-291.366,157.294
0,109,-306.441,142.348
0,110,-297.074,123.298
0,111,-317.921,121.397
0,112,-323.564,101.238
0,113,-317.262,84.4832
0,114,-314.722,66.7637
0,115,-333.617,60.312
0,116,-339.524,41.2389
0,117,-355.466,35.8066
0,118,-364.672,21.7019
0,119,-367.243,5.20428
0,120,-378.819,-6.82841
0,121,-399.155,-2.03193
0,122,-408.385,-20.777
0,123,-422.12,-38.5821
0,124,-440.675,-25.8789
0,125,-450.914,-5.97031
0,126,-471.317,-15.1838
0,127,-480.949,1.30354
0,128,-500,6.12323e-14
0,129,-499.648,19.9357
0,130,-495.967,39.5316
0,131,-476.577,52.0211
0,132,-478.116,75.0333
0,133,-452.113,72.5239
0,134,-441.591,96.434
0,135,-419.967,95.4042
0,136,-400.672,85.5868
0,137,-385.293,99.3508
0,138,-364.703,100.771
0,139,-348.43,89.8525
0,140,-334.314,76.2601
0,141,-314.38,88.491
0,142,-296.909,72.9456
0,143,-296.958,50.9535
0,144,-277.428,40.8421
0,145,-263.407,26.2632
0,146,-273.476,8.72053
0,147,-263.911,-7.43788
0,148,-245.141,-6.91713
0,149,-248.898,-23.3256
0,150,-248.86,-40.1586
0,151,-232.255,-45.6662
0,152,-221.598,-59.5395
0,153,-210.42,-76.6077
0,154,-190.636,-81.5919
0,155,-173.63,-72.4011
0,156,-154.461,-69.9146
0,157,-163.373,-90.2271
0,158,-144.902,-102.51
0,159,-151.787,-122.362
0,160,-135.003,-135.003
0,161,-128.191,-153.971
0,162,-109.604,-146.179
0,163,-92.0883,-138.668
0,164,-83.5392,-155.701
0,165,-61.191,-152.15
0,166,-53.8159,-173.543
0,167,-49.7168,-192.54
0,168,-62.6184,-207.074
0,169,-76.1148,-218.173
0,170,-81.0568,-234.934
0,171,-79.7079,-252.314
0,172,-69.0584,-266.114
0,173,-70.5705,-286.565
0,174,-58.8106,-303.365
0,175,-39.3055,-304.712
0,176,-20.3181,-300.05
0,177,-35.4223,-306.793
0,178,-35.3239,-323.333
0,179,-32.9286,-338.341
0,180,-42.607,-350.059
0,181,-26.481,-360.7
0,182,-29.1963,-379.829
0,183,-45.5139,-387.139
0,184,-50.9575,-404.171
0,185,-52.4219,-428.786
0,186,-76.4323,-434.406
0,187,-54.9264,-445.614
0,188,-58.4355,-469.61
0,189,-46.4949,-481.751
0,190,-33.0923,-492.255
0,191,-19.4429,-508.505
0,192,-9.18485e-14,-500
0,193,-3.58184,-484.126
0,194,10.3921,-475.787
0,195,24.6495,-468.057
0,196,21.8852,-452.076
0,197,25.5212,-436.466
0,198,33.6046,-422.625
0,199,49.5669,-431.624
0,200,65.2992,-422.229
0,201,80.2525,-406.842
0,202,100.49,-413.969
0,203,108.85,-430.013
0,204,115.758,-446.734
0,205,131.253,-451.499
0,206,144.444,-442.074
0,207,153.383,-430.083
0,208,166.84,-423.555
0,209,164.392,-408.921
0,210,171.01,-395.641
0,211,177.542,-378.869
0,212,195.365,-381.378
0,213,215.543,-384.007
0,214,226.094,-366.607
0,215,209.808,-354.198
0,216,214.962,-334.382
0,217,229.131,-342.905
0,218,239.916,-355.437
0,219,255.827,-359.213
0,220,272.068,-361.122
0,221,280.981,-344.584
0,222,299.744,-343.621
0,223,304.538,-327.725
0,224,314.277,-314.277
0,225,331.997,-315.214
0,226,347.132,-324.478
0,227,362.401,-308.512
0,228,381.247,-320.04
0,229,400.971,-314.342
0,230,413.967,-298.448
0,231,408.133,-279.311
0,232,410.285,-259.419
0,233,393.839,-248.106
0,234,405.312,-231.771
0,235,403.06,-217.512
0,236,394.64,-205.785
0,237,398.296,-189.854
0,238,387.241,-177.814
0,239,396.331,-165.31
0,240,394.918,-149.917
0,241,383.084,-135.456
0,242,398.128,-124.373
0,243,386.736,-113.005
0,244,394.466,-98.8893
0,245,389.5,-80.793
0,246,407.856,-76.894
0,247,425.443,-68.4937
0,248,414.874,-52.1182
