ring_id,vertex_id,x,y
0,0,700,0
0,1,497.261,52.2642
0,2,489.074,103.956
0,3,475.528,154.508
0,4,456.773,203.368
0,5,433.013,250
0,6,404.508,293.893
0,7,371.572,334.565
0,8,334.565,371.572
0,9,293.893,404.508
0,10,350,606.218
0,11,203.368,456.773
0,12,154.508,475.528
0,13,103.956,489.074
0,14,52.2642,497.261
0,15,1.41638e-13,500
0,16,-52.2642,497.261
0,17,-103.956,489.074
0,18,-154.508,475.528
0,19,-203.368,456.773
0,20,-350,606.218
0,21,-293.893,404.508
0,22,-334.565,371.572
0,23,-371.572,334.565
0,24,-404.508,293.893
0,25,-433.013,250
0,26,-456.773,203.368
0,27,-475.528,154.508
0,28,-489.074,103.956
0,29,-497.261,52.2642
0,30,-700,3.96588e-13
0,31,-497.261,-52.2642
0,32,-489.074,-103.956
0,33,-475.528,-154.508
0,34,-456.773,-203.368
0,35,-433.013,-250
0,36,-404.508,-293.893
0,37,-371.572,-334.565
0,38,-334.565,-371.572
0,39,-293.893,-404.508
0,40,-350,-606.218
0,41,-203.368,-456.773
0,42,-154.508,-475.528
0,43,-103.956,-489.074
0,44,-52.2642,-497.261
0,45,-9.18485e-14,-500
0,46,52.2642,-497.261
0,47,103.956,-489.074
0,48,154.508,-475.528
0,49,203.368,-456.773
0,50,350,-606.218
0,51,293.893,-404.508
0,52,334.565,-371.572
0,53,371.572,-334.565
0,54,404.508,-293.893
0,55,433.013,-250
0,56,456.773,-203.368
0,57,475.528,-154.508
0,58,489.074,-103.956
0,59,497.261,-52.2642
