ring_id,vertex_id,x,y
0,0,500,0
0,1,487.397,32.2456
0,2,515.978,51.7841
0,3,505.694,76.8722
0,4,497.236,102.633
0,5,471.859,110.352
0,6,451.063,126.816
0,7,435.842,148.21
0,8,415.91,165.301
0,9,398.788,185.69
0,10,376.722,200.59
0,11,349.588,202.571
0,12,324.801,191.356
0,13,320.657,219.318
0,14,306.997,244.065
0,15,283.035,273.07
0,16,251.92,251.92
0,17,282.238,270.058
0,18,272.732,304.084
0,19,264.516,330.937
0,20,256.509,357.853
0,21,236.768,382.787
0,22,204.968,383.259
0,23,205.402,413.68
0,24,186.849,437.791
0,25,165.538,461.981
0,26,134.453,470.526
0,27,117.829,497.344
0,28,113.292,528.57
0,29,82.6842,541.136
0,30,54.0596,524.541
0,31,22.4271,522.409
0,32,3.06162e-14,500
0,33,19.4457,471.137
0,34,-0.0266957,442.292
0,35,6.55847,414.156
0,36,10.0746,385.474
0,37,-25.5198,408.085
0,38,-61.1171,385.479
0,39,-92.0122,357.974
0,40,-82.7607,317.657
0,41,-121.677,327.632
0,42,-145.585,295.347
0,43,-171.172,263.795
0,44,-150.448,228.856
0,45,-143.763,200.923
0,46,-145.767,172.27
0,47,-113.772,156.174
0,48,-121.12,121.12
0,49,-159.073,136.962
0,50,-159.753,178.083
0,51,-192.845,163.168
0,52,-228.239,171.221
0,53,-257.66,154.547
0,54,-291.366,157.294
0,55,-297.074,123.298
0,56,-323.564,101.238
0,57,-314.722,66.7637
0,58,-339.524,41.2389
0,59,-364.672,21.7019
0,60,-378.819,-6.82841
0,61,-408.385,-20.777
0,62,-440.675,-25.8789
0,63,-471.317,-15.1838
0,64,-500,6.12323e-14
0,65,-495.967,39.5316
0,66,-478.116,75.0333
0,67,-441.591,96.434
0,68,-400.672,85.5868
0,69,-364.703,100.771
0,70,-334.314,76.2601
0,71,-296.909,72.9456
0,72,-277.428,40.8421
0,73,-273.476,8.72053
0,74,-245.141,-6.91713
0,75,-248.86,-40.1586
0,76,-221.598,-59.5395
0,77,-190.636,-81.5919
0,78,-154.461,-69.9146
0,79,-144.902,-102.51
0,80,-135.003,-135.003
0,81,-109.604,-146.179
0,82,-83.5392,-155.701
0,83,-53.8159,-173.543
0,84,-62.6184,-207.074
0,85,-81.0568,-234.934
0,86,-69.0584,-266.114
0,87,-58.8106,-303.365
0,88,-20.3181,-300.05
0,89,-35.3239,-323.333
0,90,-42.607,-350.059
0,91,-29.1963,-379.829
0,92,-50.9575,-404.171
0,93,-76.4323,-434.406
0,94,-58.4355,-469.61
0,95,-33.0923,-492.255
0,96,-9.18485e-14,-500
0,97,10.3921,-475.787
0,98,21.8852,-452.076
0,99,33.6046,-422.625
0,100,65.2992,-422.229
0,101,100.49,-413.969
0,102,115.758,-446.734
0,103,144.444,-442.074
0,104,166.84,-423.555
0,105,171.01,-395.641
0,106,195.365,-381.378
0,107,226.094,-366.607
0,108,214.962,-334.382
0,109,239.916,-355.437
0,110,272.068,-361.122
0,111,299.744,-343.621
0,112,314.277,-314.277
0,113,347.132,-324.478
0,114,381.247,-320.04
0,115,413.967,-298.448
0,116,410.285,-259.419
0,117,405.312,-231.771
0,118,394.64,-205.785
0,119,387.241,-177.814
0,120,394.918,-149.917
0,121,398.128,-124.373
0,122,394.466,-98.8893
0,123,407.856,-76.894
0,124,414.874,-52.1182
0,125,416.725,-20.2581
0,126,445.714,-6.91156
0,127,473.744,-10.4197
