ring_id,vertex_id,x,y
0,0,1000,0
0,1,992.115,75.1999
0,2,968.583,149.214
0,3,929.776,220.875
0,4,876.307,289.052
0,5,809.017,352.671
0,6,728.969,410.728
0,7,637.424,462.308
0,8,535.827,506.597
0,9,425.779,542.896
0,10,309.017,570.634
0,11,187.381,589.372
0,12,62.7905,598.816
0,13,-62.7905,598.816
0,14,-187.381,589.372
0,15,-309.017,570.634
0,16,-425.779,542.896
0,17,-535.827,506.597
0,18,-637.424,462.308
0,19,-728.969,410.728
0,20,-809.017,352.671
0,21,-876.307,289.052
0,22,-929.776,220.875
0,23,-968.583,149.214
0,24,-992.115,75.1999
0,25,-1000,7.34788e-14
0,26,-992.115,-75.1999
0,27,-968.583,-149.214
0,28,-929.776,-220.875
0,29,-876.307,-289.052
0,30,-809.017,-352.671
0,31,-728.969,-410.728
0,32,-637.424,-462.308
0,33,-535.827,-506.597
0,34,-425.779,-542.896
0,35,-309.017,-570.634
0,36,-187.381,-589.372
0,37,-62.7905,-598.816
0,38,62.7905,-598.816
0,39,187.381,-589.372
0,40,309.017,-570.634
0,41,425.779,-542.896
0,42,535.827,-506.597
0,43,637.424,-462.308
0,44,728.969,-410.728
0,45,809.017,-352.671
0,46,876.307,-289.052
0,47,929.776,-220.875
0,48,968.583,-149.214
0,49,992.115,-75.1999
