ring_id,vertex_id,x,y
0,0,500,0
0,1,498.459,39.2295
0,2,493.844,78.2172
0,3,486.185,116.723
0,4,475.528,154.508
0,5,461.94,191.342
0,6,445.503,226.995
0,7,426.32,261.249
0,8,404.508,293.893
0,9,380.203,324.724
0,10,353.553,353.553
0,11,324.724,380.203
0,12,293.893,404.508
0,13,261.249,426.32
0,14,226.995,445.503
0,15,191.342,461.94
0,16,154.508,475.528
0,17,116.723,486.185
0,18,78.2172,493.844
0,19,39.2295,498.459
0,20,3.06162e-14,500
0,21,-39.2295,498.459
0,22,-78.2172,493.844
0,23,-116.723,486.185
0,24,-154.508,475.528
0,25,-191.342,461.94
0,26,-226.995,445.503
0,27,-261.249,426.32
0,28,-293.893,404.508
0,29,-324.724,380.203
0,30,-353.553,353.553
0,31,-380.203,324.724
0,32,-404.508,293.893
0,33,-426.32,261.249
0,34,-445.503,226.995
0,35,-461.94,191.342
0,36,-475.528,154.508
0,37,-486.185,116.723
0,38,-493.844,78.2172
0,39,-498.459,39.2295
0,40,-500,6.12323e-14
0,41,-498.459,-39.2295
0,42,-493.844,-78.2172
0,43,-486.185,-116.723
0,44,-475.528,-154.508
0,45,-461.94,-191.342
0,46,-445.503,-226.995
0,47,-426.32,-261.249
0,48,-404.508,-293.893
0,49,-380.203,-324.724
0,50,-353.553,-353.553
0,51,-324.724,-380.203
0,52,-293.893,-404.508
0,53,-261.249,-426.32
0,54,-226.995,-445.503
0,55,-191.342,-461.94
0,56,-154.508,-475.528
0,57,-116.723,-486.185
0,58,-78.2172,-493.844
0,59,-39.2295,-498.459
0,60,-9.18485e-14,-500
0,61,39.2295,-498.459
0,62,78.2172,-493.844
0,63,116.723,-486.185
0,64,154.508,-475.528
0,65,191.342,-461.94
0,66,226.995,-445.503
0,67,261.249,-426.32
0,68,293.893,-404.508
0,69,324.724,-380.203
0,70,353.553,-353.553
0,71,380.203,-324.724
0,72,404.508,-293.893
0,73,426.32,-261.249
0,74,445.503,-226.995
0,75,461.94,-191.342
0,76,475.528,-154.508
0,77,486.185,-116.723
0,78,493.844,-78.2172
0,79,498.459,-39.2295
1,0,497.462,-39.1511
1,1,492.856,-78.0608
1,2,485.213,-116.489
1,3,474.577,-154.199
1,4,461.016,-190.959
1,5,444.612,-226.541
1,6,425.467,-260.727
1,7,403.699,-293.305
1,8,379.443,-324.075
1,9,352.846,-352.846
1,10,324.075,-379.443
1,11,293.305,-403.699
1,12,260.727,-425.467
1,13,226.541,-444.612
1,14,190.959,-461.016
1,15,154.199,-474.577
1,16,116.489,-485.213
1,17,78.0608,-492.856
1,18,39.1511,-497.462
1,19,-9.16648e-14,-499
1,20,-39.1511,-497.462
1,21,-78.0608,-492.856
1,22,-116.489,-485.213
1,23,-154.199,-474.577
1,24,-190.959,-461.016
1,25,-226.541,-444.612
1,26,-260.727,-425.467
1,27,-293.305,-403.699
1,28,-324.075,-379.443
1,29,-352.846,-352.846
1,30,-379.443,-324.075
1,31,-403.699,-293.305
1,32,-425.467,-260.727
1,33,-444.612,-226.541
1,34,-461.016,-190.959
1,35,-474.577,-154.199
1,36,-485.213,-116.489
1,37,-492.856,-78.0608
1,38,-497.462,-39.1511
1,39,-499,6.11099e-14
1,40,-497.462,39.1511
1,41,-492.856,78.0608
1,42,-485.213,116.489
1,43,-474.577,154.199
1,44,-461.016,190.959
1,45,-444.612,226.541
1,46,-425.467,260.727
1,47,-403.699,293.305
1,48,-379.443,324.075
1,49,-352.846,352.846
1,50,-324.075,379.443
1,51,-293.305,403.699
1,52,-260.727,425.467
1,53,-226.541,444.612
1,54,-190.959,461.016
1,55,-154.199,474.577
1,56,-116.489,485.213
1,57,-78.0608,492.856
1,58,-39.1511,497.462
1,59,3.05549e-14,499
1,60,39.1511,497.462
1,61,78.0608,492.856
1,62,116.489,485.213
1,63,154.199,474.577
1,64,190.959,461.016
1,65,226.541,444.612
1,66,260.727,425.467
1,67,293.305,403.699
1,68,324.075,379.443
1,69,352.846,352.846
1,70,379.443,324.075
1,71,403.699,293.305
1,72,425.467,260.727
1,73,444.612,226.541
1,74,461.016,190.959
1,75,474.577,154.199
1,76,485.213,116.489
1,77,492.856,78.0608
1,78,497.462,39.1511
1,79,499,0
