ring_id,vertex_id,x,y
0,0,2000,0
0,1,1999.96,9.42472
0,2,1999.84,18.8491
0,3,1999.64,28.2727
0,4,1999.37,37.6951
0,5,1999.01,47.1161
0,6,1998.58,56.5353
0,7,1998.07,65.9522
0,8,1997.47,75.3665
0,9,1996.8,84.7778
0,10,1996.05,94.1858
0,11,1995.23,103.59
0,12,1994.32,112.99
0,13,1993.33,122.386
0,14,1992.27,131.777
0,15,1991.12,141.162
0,16,1989.9,150.543
0,17,1988.6,159.917
0,18,1987.22,169.285
0,19,1985.77,178.646
0,20,1984.23,188
0,21,1982.62,197.347
0,22,1980.92,206.685
0,23,1979.15,216.016
0,24,1977.3,225.338
0,25,1975.38,234.652
0,26,1973.37,243.956
0,27,1971.29,253.25
0,28,1969.13,262.535
0,29,1966.89,271.809
0,30,1964.57,281.072
0,31,1962.18,290.324
0,32,1959.71,299.565
0,33,1957.16,308.794
0,34,1954.54,318.011
0,35,1951.83,327.215
0,36,1949.05,336.406
0,37,1946.2,345.584
0,38,1943.26,354.748
0,39,1940.25,363.899
0,40,1937.17,373.035
0,41,1934,382.156
0,42,1930.76,391.262
0,43,1927.45,400.353
0,44,1924.06,409.428
0,45,1920.59,418.487
0,46,1917.04,427.529
0,47,1913.42,436.554
0,48,1909.73,445.562
0,49,1905.96,454.553
0,50,1902.11,463.525
0,51,1898.19,472.48
0,52,1894.2,481.415
0,53,1890.13,490.332
0,54,1885.98,499.229
0,55,1881.76,508.107
0,56,1877.47,516.964
0,57,1873.1,525.801
0,58,1868.66,534.618
0,59,1864.14,543.413
0,60,1859.55,552.187
0,61,1854.89,560.939
0,62,1850.15,569.669
0,63,1845.35,578.376
0,64,1840.46,587.061
0,65,1835.51,595.722
0,66,1830.48,604.36
0,67,1825.38,612.974
0,68,1820.21,621.563
0,69,1814.97,630.129
0,70,1809.65,638.669
0,71,1804.27,647.184
0,72,1798.81,655.674
0,73,1793.28,664.137
0,74,1787.68,672.575
0,75,1782.01,680.986
0,76,1776.27,689.37
0,77,1770.46,697.727
0,78,1764.58,706.056
0,79,1758.63,714.357
0,80,1752.61,722.631
0,81,1746.52,730.875
0,82,1740.37,739.091
0,83,1734.14,747.278
0,84,1727.85,755.435
0,85,1721.48,763.562
0,86,1715.05,771.659
0,87,1708.55,779.726
0,88,1701.99,787.762
0,89,1695.36,795.767
0,90,1688.66,803.74
0,91,1681.89,811.682
0,92,1675.06,819.592
0,93,1668.16,827.469
0,94,1661.19,835.313
0,95,1654.16,843.125
0,96,1647.07,850.903
0,97,1639.9,858.648
0,98,1632.68,866.359
0,99,1625.39,874.036
0,100,1618.03,881.678
0,101,1610.62,889.285
0,102,1603.13,896.857
0,103,1595.59,904.394
0,104,1587.98,911.895
0,105,1580.31,919.361
0,106,1572.58,926.789
0,107,1564.78,934.182
0,108,1556.92,941.537
0,109,1549.01,948.855
0,110,1541.03,956.136
0,111,1532.99,963.379
0,112,1524.89,970.584
0,113,1516.72,977.751
0,114,1508.5,984.879
0,115,1500.22,991.968
0,116,1491.88,999.018
0,117,1483.48,1006.03
0,118,1475.03,1013
0,119,1466.51,1019.93
0,120,1457.94,1026.82
0,121,1449.31,1033.67
0,122,1440.62,1040.48
0,123,1431.87,1047.25
0,124,1423.07,1053.97
0,125,1414.21,1060.66
0,126,1405.3,1067.3
0,127,1396.33,1073.9
0,128,1387.31,1080.46
0,129,1378.23,1086.98
0,130,1369.09,1093.45
0,131,1359.91,1099.88
0,132,1350.67,1106.27
0,133,1341.37,1112.61
0,134,1332.02,1118.91
0,135,1322.62,1125.17
0,136,1313.17,1131.38
0,137,1303.67,1137.54
0,138,1294.11,1143.66
0,139,1284.51,1149.74
0,140,1274.85,1155.77
0,141,1265.14,1161.75
0,142,1255.38,1167.69
0,143,1245.58,1173.59
0,144,1235.72,1179.43
0,145,1225.81,1185.23
0,146,1215.86,1190.99
0,147,1205.86,1196.69
0,148,1195.81,1202.35
0,149,1185.71,1207.96
0,150,1175.57,1213.53
0,151,1165.38,1219.04
0,152,1155.15,1224.51
0,153,1144.86,1229.93
0,154,1134.54,1235.3
0,155,1124.17,1240.62
0,156,1113.75,1245.89
0,157,1103.29,1251.12
0,158,1092.79,1256.29
0,159,1082.24,1261.42
0,160,1071.65,1266.49
0,161,1061.02,1271.52
0,162,1050.35,1276.49
0,163,1039.63,1281.42
0,164,1028.88,1286.29
0,165,1018.08,1291.11
0,166,1007.25,1295.89
0,167,996.37,1300.61
0,168,985.455,1305.28
0,169,974.5,1309.89
0,170,963.507,1314.46
0,171,952.476,1318.97
0,172,941.408,1323.44
0,173,930.302,1327.85
0,174,919.16,1332.2
0,175,907.981,1336.51
0,176,896.766,1340.76
0,177,885.516,1344.96
0,178,874.232,1349.11
0,179,862.912,1353.2
0,180,851.559,1357.24
0,181,840.171,1361.23
0,182,828.751,1365.16
0,183,817.298,1369.04
0,184,805.813,1372.86
0,185,794.296,1376.63
0,186,782.747,1380.35
0,187,771.168,1384.01
0,188,759.558,1387.62
0,189,747.918,1391.17
0,190,736.249,1394.66
0,191,724.551,1398.11
0,192,712.824,1401.49
0,193,701.069,1404.82
0,194,689.286,1408.1
0,195,677.476,1411.32
0,196,665.639,1414.49
0,197,653.776,1417.59
0,198,641.887,1420.65
0,199,629.973,1423.64
0,200,618.034,1426.58
0,201,606.071,1429.47
0,202,594.083,1432.3
0,203,582.072,1435.07
0,204,570.039,1437.78
0,205,557.982,1440.44
0,206,545.904,1443.04
0,207,533.804,1445.59
0,208,521.683,1448.07
0,209,509.541,1450.5
0,210,497.38,1452.87
0,211,485.198,1455.19
0,212,472.998,1457.45
0,213,460.779,1459.65
0,214,448.542,1461.79
0,215,436.286,1463.88
0,216,424.014,1465.9
0,217,411.725,1467.87
0,218,399.42,1469.78
0,219,387.099,1471.64
0,220,374.763,1473.43
0,221,362.412,1475.17
0,222,350.046,1476.85
0,223,337.667,1478.47
0,224,325.274,1480.03
0,225,312.869,1481.53
0,226,300.451,1482.98
0,227,288.022,1484.36
0,228,275.581,1485.69
0,229,263.129,1486.96
0,230,250.666,1488.17
0,231,238.194,1489.32
0,232,225.713,1490.42
0,233,213.222,1491.45
0,234,200.723,1492.43
0,235,188.217,1493.34
0,236,175.702,1494.2
0,237,163.181,1495
0,238,150.654,1495.74
0,239,138.12,1496.42
0,240,125.581,1497.04
0,241,113.037,1497.6
0,242,100.489,1498.11
0,243,87.9362,1498.55
0,244,75.3804,1498.93
0,245,62.8215,1499.26
0,246,50.2602,1499.53
0,247,37.6969,1499.73
0,248,25.1321,1499.88
0,249,12.5663,1499.97
0,250,1.22465e-13,1500
0,251,-12.5663,1499.97
0,252,-25.1321,1499.88
0,253,-37.6969,1499.73
0,254,-50.2602,1499.53
0,255,-62.8215,1499.26
0,256,-75.3804,1498.93
0,257,-87.9362,1498.55
0,258,-100.489,1498.11
0,259,-113.037,1497.6
0,260,-125.581,1497.04
0,261,-138.12,1496.42
0,262,-150.654,1495.74
0,263,-163.181,1495
0,264,-175.702,1494.2
0,265,-188.217,1493.34
0,266,-200.723,1492.43
0,267,-213.222,1491.45
0,268,-225.713,1490.42
0,269,-238.194,1489.32
0,270,-250.666,1488.17
0,271,-263.129,1486.96
0,272,-275.581,1485.69
0,273,-288.022,1484.36
0,274,-300.451,1482.98
0,275,-312.869,1481.53
0,276,-325.274,1480.03
