ring_id,vertex_id,x,y
0,0,1000,0
0,1,998.027,37.6743
0,2,992.115,75.1999
0,3,982.287,112.429
0,4,968.583,149.214
0,5,951.057,185.41
0,6,929.776,220.875
0,7,904.827,255.468
0,8,876.307,289.052
0,9,844.328,321.496
0,10,809.017,352.671
0,11,770.513,382.454
0,12,728.969,410.728
0,13,684.547,437.381
0,14,637.424,462.308
0,15,587.785,485.41
0,16,535.827,506.597
0,17,481.754,525.784
0,18,425.779,542.896
0,19,368.125,557.866
0,20,309.017,570.634
0,21,248.69,581.15
0,22,187.381,589.372
0,23,125.333,595.269
0,24,62.7905,598.816
0,25,6.12323e-14,600
0,26,-62.7905,598.816
0,27,-125.333,595.269
0,28,-187.381,589.372
0,29,-248.69,581.15
0,30,-309.017,570.634
0,31,-368.125,557.866
0,32,-425.779,542.896
0,33,-481.754,525.784
0,34,-535.827,506.597
0,35,-587.785,485.41
0,36,-637.424,462.308
0,37,-684.547,437.381
0,38,-728.969,410.728
0,39,-770.513,382.454
0,40,-809.017,352.671
0,41,-844.328,321.496
0,42,-876.307,289.052
0,43,-904.827,255.468
0,44,-929.776,220.875
0,45,-951.057,185.41
0,46,-968.583,149.214
0,47,-982.287,112.429
0,48,-992.115,75.1999
0,49,-998.027,37.6743
0,50,-1000,7.34788e-14
0,51,-998.027,-37.6743
0,52,-992.115,-75.1999
0,53,-982.287,-112.429
0,54,-968.583,-149.214
0,55,-951.057,-185.41
0,56,-929.776,-220.875
0,57,-904.827,-255.468
0,58,-876.307,-289.052
0,59,-844.328,-321.496
0,60,-809.017,-352.671
0,61,-770.513,-382.454
0,62,-728.969,-410.728
0,63,-684.547,-437.381
0,64,-637.424,-462.308
0,65,-587.785,-485.41
0,66,-535.827,-506.597
0,67,-481.754,-525.784
0,68,-425.779,-542.896
0,69,-368.125,-557.866
0,70,-309.017,-570.634
0,71,-248.69,-581.15
0,72,-187.381,-589.372
0,73,-125.333,-595.269
0,74,-62.7905,-598.816
0,75,-1.83697e-13,-600
0,76,62.7905,-598.816
0,77,125.333,-595.269
0,78,187.381,-589.372
0,79,248.69,-581.15
0,80,309.017,-570.634
0,81,368.125,-557.866
0,82,425.779,-542.896
0,83,481.754,-525.784
0,84,535.827,-506.597
0,85,587.785,-485.41
0,86,637.424,-462.308
0,87,684.547,-437.381
0,88,728.969,-410.728
0,89,770.513,-382.454
0,90,809.017,-352.671
0,91,844.328,-321.496
0,92,876.307,-289.052
0,93,904.827,-255.468
0,94,929.776,-220.875
0,95,951.057,-185.41
0,96,968.583,-149.214
0,97,982.287,-112.429
0,98,992.115,-75.1999
0,99,998.027,-37.6743
