ring_id,vertex_id,x,y
0,0,-800,-800
0,1,800,-800
0,2,800,800
0,3,-800,800
1,0,-360.955,-543.471
1,1,-426.288,-590.938
1,2,-507.045,-590.938
1,3,-572.378,-543.471
1,4,-597.333,-466.667
1,5,-572.378,-389.863
1,6,-507.045,-342.395
1,7,-426.288,-342.395
1,8,-360.955,-389.863
1,9,-336,-466.667
2,0,105.712,-543.471
2,1,40.3782,-590.938
2,2,-40.3782,-590.938
2,3,-105.712,-543.471
2,4,-130.667,-466.667
2,5,-105.712,-389.863
2,6,-40.3782,-342.395
2,7,40.3782,-342.395
2,8,105.712,-389.863
2,9,130.667,-466.667
3,0,572.378,-543.471
3,1,507.045,-590.938
3,2,426.288,-590.938
3,3,360.955,-543.471
3,4,336,-466.667
3,5,360.955,-389.863
3,6,426.288,-342.395
3,7,507.045,-342.395
3,8,572.378,-389.863
3,9,597.333,-466.667
4,0,-360.955,-76.8039
4,1,-426.288,-124.271
4,2,-507.045,-124.271
4,3,-572.378,-76.8039
4,4,-597.333,4.44238e-14
4,5,-572.378,76.8039
4,6,-507.045,124.271
4,7,-426.288,124.271
4,8,-360.955,76.8039
4,9,-336,2.84217e-14
5,0,105.712,-76.8039
5,1,40.3782,-124.271
5,2,-40.3782,-124.271
5,3,-105.712,-76.8039
5,4,-130.667,4.44238e-14
5,5,-105.712,76.8039
5,6,-40.3782,124.271
5,7,40.3782,124.271
5,8,105.712,76.8039
5,9,130.667,2.84217e-14
6,0,572.378,-76.8039
6,1,507.045,-124.271
6,2,426.288,-124.271
6,3,360.955,-76.8039
6,4,336,4.44238e-14
6,5,360.955,76.8039
6,6,426.288,124.271
6,7,507.045,124.271
6,8,572.378,76.8039
6,9,597.333,2.84217e-14
7,0,-360.955,389.863
7,1,-426.288,342.395
7,2,-507.045,342.395
7,3,-572.378,389.863
7,4,-597.333,466.667
7,5,-572.378,543.471
7,6,-507.045,590.938
7,7,-426.288,590.938
7,8,-360.955,543.471
7,9,-336,466.667
8,0,105.712,389.863
8,1,40.3782,342.395
8,2,-40.3782,342.395
8,3,-105.712,389.863
8,4,-130.667,466.667
8,5,-105.712,543.471
8,6,-40.3782,590.938
8,7,40.3782,590.938
8,8,105.712,543.471
8,9,130.667,466.667
