ring_id,vertex_id,x,y
0,0,2000,0
0,1,1999.84,18.8491
0,2,1999.37,37.6951
0,3,1998.58,56.5353
0,4,1997.47,75.3665
0,5,1996.05,94.1858
0,6,1994.32,112.99
0,7,1992.27,131.777
0,8,1989.9,150.543
0,9,1987.22,169.285
0,10,1984.23,188
0,11,1980.92,206.685
0,12,1977.3,225.338
0,13,1973.37,243.956
0,14,1969.13,262.535
0,15,1964.57,281.072
0,16,1959.71,299.565
0,17,1954.54,318.011
0,18,1949.05,336.406
0,19,1943.26,354.748
0,20,1937.17,373.035
0,21,1930.76,391.262
0,22,1924.06,409.428
0,23,1917.04,427.529
0,24,1909.73,445.562
0,25,1902.11,463.525
0,26,1894.2,481.415
0,27,1885.98,499.229
0,28,1877.47,516.964
0,29,1868.66,534.618
0,30,1859.55,552.187
0,31,1850.15,569.669
0,32,1840.46,587.061
0,33,1830.48,604.36
0,34,1820.21,621.563
0,35,1809.65,638.669
0,36,1798.81,655.674
0,37,1787.68,672.575
0,38,1776.27,689.37
0,39,1764.58,706.056
0,40,1752.61,722.631
0,41,1740.37,739.091
0,42,1727.85,755.435
0,43,1715.05,771.659
0,44,1701.99,787.762
0,45,1688.66,803.74
0,46,1675.06,819.592
0,47,1661.19,835.313
0,48,1647.07,850.903
0,49,1632.68,866.359
0,50,1618.03,881.678
0,51,1603.13,896.857
0,52,1587.98,911.895
0,53,1572.58,926.789
0,54,1556.92,941.537
0,55,1541.03,956.136
0,56,1524.89,970.584
0,57,1508.5,984.879
0,58,1491.88,999.018
0,59,1475.03,1013
0,60,1457.94,1026.82
0,61,1440.62,1040.48
0,62,1423.07,1053.97
0,63,1405.3,1067.3
0,64,1387.31,1080.46
0,65,1369.09,1093.45
0,66,1350.67,1106.27
0,67,1332.02,1118.91
0,68,1313.17,1131.38
0,69,1294.11,1143.66
0,70,1274.85,1155.77
0,71,1255.38,1167.69
0,72,1235.72,1179.43
0,73,1215.86,1190.99
0,74,1195.81,1202.35
0,75,1175.57,1213.53
0,76,1155.15,1224.51
0,77,1134.54,1235.3
0,78,1113.75,1245.89
0,79,1092.79,1256.29
0,80,1071.65,1266.49
0,81,1050.35,1276.49
0,82,1028.88,1286.29
